9.269364178180694580e-03,-7.013123631477355957e-01,-7.776231765747070312e-01,2.632395029067993164e-01,2.145568877458572388e-01,8.779789507389068604e-02
9.899664521217346191e-01,1.570197045803070068e-01,3.032059371471405029e-01,1.837840080261230469e-01,2.230053022503852844e-02,5.126524250954389572e-03
-1.026777267456054688e+00,-1.172685697674751282e-01,1.691133081912994385e-01,9.520195424556732178e-02,1.900925785303115845e-01,4.607659578323364258e-02
4.474420249462127686e-01,-6.034044027328491211e-01,7.296036481857299805e-01,1.220259070396423340e-01,6.793710589408874512e-02,1.468366384506225586e-01
7.865379452705383301e-01,2.071422636508941650e-01,-6.596005558967590332e-01,1.532764881849288940e-01,1.787347942590713501e-01,2.945617735385894775e-01
-3.546484410762786865e-01,4.571408331394195557e-01,-8.728514313697814941e-01,4.371675476431846619e-02,2.174450010061264038e-01,2.974159717559814453e-01
-1.032179117202758789e+00,1.654717028141021729e-01,-6.203366816043853760e-02,8.502915501594543457e-02,1.904866099357604980e-01,8.844936639070510864e-02
5.382925271987915039e-02,-3.427495658397674561e-01,9.880526065826416016e-01,6.815707683563232422e-02,4.514601454138755798e-02,5.721572414040565491e-02
3.240036070346832275e-01,5.672495961189270020e-01,-8.184573054313659668e-01,1.737275272607803345e-01,1.892570108175277710e-01,5.206012353301048279e-02
4.690802991390228271e-01,-9.351197481155395508e-01,4.623385146260261536e-02,1.315804719924926758e-01,1.078889816999435425e-01,2.252224534749984741e-01
9.889267086982727051e-01,-9.638810902833938599e-02,-3.306903541088104248e-01,1.360568851232528687e-01,1.152292564511299133e-01,7.909062504768371582e-02
-1.942269355058670044e-01,9.046928882598876953e-01,4.903359115123748779e-01,7.264817133545875549e-03,1.533016413450241089e-01,1.048194244503974915e-01
6.718425750732421875e-01,-6.958445906639099121e-01,-4.013111591339111328e-01,9.540136903524398804e-02,1.617147475481033325e-01,4.754784330725669861e-02
-9.702698588371276855e-01,-3.713008761405944824e-01,-1.316618919372558594e-01,8.523350954055786133e-02,2.987966537475585938e-01,9.140092879533767700e-03
-6.689706444740295410e-01,7.491581439971923828e-01,-2.964171469211578369e-01,9.587932378053665161e-02,2.709867656230926514e-01,1.244472935795783997e-01
3.849238157272338867e-01,1.909234821796417236e-01,9.549893140792846680e-01,2.816758155822753906e-01,1.462581157684326172e-01,5.408274009823799133e-02
1.625425964593887329e-01,8.985380530357360840e-01,5.126714110374450684e-01,2.042771577835083008e-01,1.449326574802398682e-01,1.484516412019729614e-01
-4.194514155387878418e-01,1.259561926126480103e-01,9.512194991111755371e-01,2.059817016124725342e-01,1.974333375692367554e-01,2.335285991430282593e-01
-4.044074118137359619e-01,-8.119682073593139648e-01,-5.232447385787963867e-01,1.893693231977522373e-03,2.164122313261032104e-01,1.275976896286010742e-01
7.574988007545471191e-01,5.110689625144004822e-02,7.212533354759216309e-01,2.836222946643829346e-01,1.894882768392562866e-01,1.810806691646575928e-01
4.025735259056091309e-01,-4.054587483406066895e-01,8.775879144668579102e-01,1.972800195217132568e-01,1.976184695959091187e-01,7.548946887254714966e-02
7.732354402542114258e-01,6.987752318382263184e-01,1.021907925605773926e-01,2.673614621162414551e-01,1.499902755022048950e-01,1.754135638475418091e-01
1.032058238983154297e+00,4.508174210786819458e-02,1.715991348028182983e-01,1.302536576986312866e-01,2.291698455810546875e-01,3.205002099275588989e-02
-2.148328274488449097e-01,2.819695770740509033e-01,9.853743910789489746e-01,6.064950302243232727e-02,9.396592527627944946e-02,9.352757781744003296e-02
-6.461921930313110352e-01,-4.542914927005767822e-01,6.875156164169311523e-01,2.865771949291229248e-01,1.104163900017738342e-01,1.014117375016212463e-01
8.557072877883911133e-01,4.070594906806945801e-01,-4.457471072673797607e-01,1.732475906610488892e-01,3.193563222885131836e-02,2.637056410312652588e-01
9.682269692420959473e-01,3.002666234970092773e-01,2.626771628856658936e-01,4.063017666339874268e-02,1.563799977302551270e-01,8.566322922706604004e-02
1.735885441303253174e-01,-8.185834288597106934e-01,6.296116709709167480e-01,2.901051044464111328e-01,1.362058222293853760e-01,2.630007565021514893e-01
8.427426218986511230e-02,9.799293875694274902e-01,-3.595261573791503906e-01,1.114166434854269028e-02,1.121571809053421021e-01,2.808379828929901123e-01
-6.719647645950317383e-01,5.071020722389221191e-01,-6.228430867195129395e-01,9.563130326569080353e-03,1.675130799412727356e-02,2.076257020235061646e-01
1.933645606040954590e-01,5.278761982917785645e-01,8.835041522979736328e-01,2.920877039432525635e-01,1.338345464318990707e-02,1.436077058315277100e-01
-7.459633350372314453e-01,7.218638658523559570e-01,1.381086558103561401e-01,2.790039777755737305e-01,2.175287902355194092e-01,2.898097336292266846e-01
3.652553856372833252e-01,-9.798251986503601074e-01,-5.616014078259468079e-02,1.265674233436584473e-01,2.547777891159057617e-01,2.811416387557983398e-01
1.137029528617858887e-01,1.156354397535324097e-01,-1.034564137458801270e+00,6.520500779151916504e-02,2.309461981058120728e-01,1.609811484813690186e-01
9.121321439743041992e-01,-3.081753551959991455e-01,4.119051992893218994e-01,8.627899736166000366e-02,2.785149514675140381e-01,2.119924277067184448e-01
9.194489568471908569e-02,2.248404473066329956e-01,-1.018634200096130371e+00,5.655652657151222229e-02,1.696324497461318970e-01,1.570005416870117188e-01
1.018786907196044922e+00,-2.172785401344299316e-01,1.071738526225090027e-01,2.177223861217498779e-01,2.662210762500762939e-01,1.241498365998268127e-01
7.608159184455871582e-01,-4.316700100898742676e-01,-5.757107734680175781e-01,8.825270831584930420e-02,1.300316154956817627e-01,2.915636599063873291e-01
4.748373329639434814e-01,-7.403036952018737793e-01,5.684213042259216309e-01,1.221420988440513611e-01,2.511210739612579346e-01,2.282241284847259521e-01
-2.855934202671051025e-01,7.629728913307189941e-01,-6.579753756523132324e-01,1.564660966396331787e-01,2.292401343584060669e-01,1.238126829266548157e-01
6.047134399414062500e-01,8.444648981094360352e-01,-1.335047334432601929e-01,3.993852436542510986e-02,1.508388817310333252e-01,8.754104375839233398e-02
8.874818682670593262e-01,4.472263753414154053e-01,-3.301323354244232178e-01,6.427037715911865234e-02,7.213842868804931641e-02,9.323151409626007080e-02
3.943456709384918213e-01,-1.404696796089410782e-02,-9.700087308883666992e-01,1.542179286479949951e-01,1.858382523059844971e-01,1.681338697671890259e-01
6.650016903877258301e-01,-7.313682436943054199e-01,-3.456820249557495117e-01,2.276439219713211060e-01,1.032874360680580139e-01,2.909677922725677490e-01
-9.836531877517700195e-01,-4.457781836390495300e-02,3.564577102661132812e-01,6.040114909410476685e-02,2.991473674774169922e-01,1.076722070574760437e-01
8.486903905868530273e-01,5.950832366943359375e-01,-1.490747630596160889e-01,2.063388675451278687e-01,2.382763028144836426e-01,1.885968148708343506e-01
7.340927124023437500e-01,2.472639530897140503e-01,7.046923041343688965e-01,8.724058419466018677e-02,9.342955052852630615e-02,2.438879199326038361e-02
-9.603927135467529297e-01,1.194962933659553528e-01,3.999865055084228516e-01,9.541002660989761353e-02,1.274354010820388794e-01,1.039874623529613018e-03
-8.667320609092712402e-01,5.763787627220153809e-01,-1.148293614387512207e-01,1.913701444864273071e-01,4.266146570444107056e-02,4.013361036777496338e-02
-2.579559981822967529e-01,-6.522200107574462891e-01,-7.776184678077697754e-01,2.992073893547058105e-01,2.153574079275131226e-01,2.247915416955947876e-01
5.436252355575561523e-01,8.942002654075622559e-01,3.873200342059135437e-02,2.043745964765548706e-01,8.717578649520874023e-02,2.498719692230224609e-01
-1.936712861061096191e-02,1.043206453323364258e+00,-8.926489949226379395e-02,1.735153943300247192e-01,1.948668956756591797e-01,8.464438468217849731e-02
-2.419422939419746399e-02,-8.192082047462463379e-01,-6.518706083297729492e-01,5.903542041778564453e-04,1.574457287788391113e-01,5.248738080263137817e-02
5.200297236442565918e-01,-6.151483654975891113e-01,-6.691669821739196777e-01,2.075369358062744141e-01,1.007100343704223633e-01,1.617572158575057983e-01
4.500160515308380127e-01,1.047573611140251160e-01,-9.397522211074829102e-01,1.061931326985359192e-01,1.369850039482116699e-01,2.240106165409088135e-01
9.900529980659484863e-01,1.613793671131134033e-01,-3.006236851215362549e-01,2.951067686080932617e-01,1.785715073347091675e-01,1.010675504803657532e-01
-7.688021659851074219e-01,4.601252973079681396e-01,5.420799255371093750e-01,2.918014526367187500e-01,1.121949851512908936e-01,1.904647648334503174e-01
-5.340680480003356934e-01,-1.544468104839324951e-01,8.874346613883972168e-01,1.120391860604286194e-01,1.049634255468845367e-02,1.697234213352203369e-01
3.122494518756866455e-01,-6.232174038887023926e-01,7.814877629280090332e-01,1.157064959406852722e-01,2.681517601013183594e-01,9.993943572044372559e-02
-3.056237399578094482e-01,5.813754796981811523e-01,8.156098127365112305e-01,2.032072991132736206e-01,2.670722901821136475e-01,8.562292903661727905e-02
-3.504487276077270508e-01,8.468923568725585938e-01,5.065389871597290039e-01,8.207130432128906250e-02,2.378400713205337524e-01,7.284373790025711060e-02
4.845851287245750427e-02,-2.310497462749481201e-01,-1.020240545272827148e+00,2.790858149528503418e-01,2.100007981061935425e-01,1.214581169188022614e-02
5.724680423736572266e-01,8.589333891868591309e-01,-1.764560490846633911e-01,2.064995020627975464e-01,2.900005280971527100e-01,8.490121923387050629e-03
-9.957654476165771484e-01,-2.607389986515045166e-01,1.925854682922363281e-01,2.342256158590316772e-01,5.572925880551338196e-02,1.353564709424972534e-01
-3.838966488838195801e-01,5.866891145706176758e-01,-7.778444290161132812e-01,1.150995865464210510e-01,2.710699737071990967e-01,1.300012618303298950e-01
-3.024204671382904053e-01,9.245778322219848633e-01,-3.877117335796356201e-01,1.227255687117576599e-01,1.192622482776641846e-01,2.680557966232299805e-01
5.089266896247863770e-01,-7.460095882415771484e-01,5.301754474639892578e-01,2.626439332962036133e-01,2.251940071582794189e-01,2.215268649160861969e-02
-9.860104322433471680e-01,3.403887152671813965e-01,-9.242135286331176758e-02,2.674160003662109375e-01,2.056609988212585449e-01,2.802471816539764404e-01
-3.671131134033203125e-01,-8.195089697837829590e-01,5.387539267539978027e-01,5.224301293492317200e-02,1.594779491424560547e-01,2.039004117250442505e-01
4.057999551296234131e-01,5.679935812950134277e-01,-7.805975675582885742e-01,2.381788641214370728e-01,1.589391827583312988e-01,7.760810852050781250e-02
1.063806638121604919e-01,-1.374541223049163818e-01,1.032672405242919922e+00,2.106051892042160034e-01,2.448680251836776733e-01,2.068615108728408813e-01
7.926588654518127441e-01,-6.709327697753906250e-01,-1.347738355398178101e-01,4.586355760693550110e-02,2.690934836864471436e-01,1.249393224716186523e-01
4.399101734161376953e-01,-6.946229934692382812e-01,6.485373973846435547e-01,8.822082728147506714e-02,1.070651188492774963e-01,5.766749754548072815e-02
4.761215299367904663e-02,5.607065558433532715e-01,8.831556439399719238e-01,8.855123817920684814e-02,2.396382205188274384e-02,1.603590548038482666e-01
3.600033223628997803e-01,3.270314633846282959e-01,-9.274000525474548340e-01,3.042309917509555817e-02,2.760387957096099854e-01,1.190425232052803040e-01
-8.744728565216064453e-01,-4.803939759731292725e-01,3.180275559425354004e-01,2.107883244752883911e-01,1.001263111829757690e-01,2.617933750152587891e-01
-4.945927262306213379e-01,-2.017723172903060913e-01,-9.007157087326049805e-01,9.458740800619125366e-02,1.415407098829746246e-02,1.891900300979614258e-01
-8.010309934616088867e-01,5.517398118972778320e-01,3.880144953727722168e-01,4.579138755798339844e-02,2.609557211399078369e-01,2.651672065258026123e-01
-1.593153774738311768e-01,5.779786705970764160e-01,-8.585931658744812012e-01,1.842190176248550415e-01,1.271613240242004395e-01,1.378897726535797119e-01
3.377441465854644775e-01,1.191505230963230133e-02,9.911658167839050293e-01,2.711366415023803711e-01,8.278232812881469727e-02,1.493631899356842041e-01
-8.440975546836853027e-01,-3.024984002113342285e-01,-5.409407019615173340e-01,1.753051131963729858e-01,2.285900861024856567e-01,2.577664256095886230e-01
3.722456395626068115e-01,-6.973800659179687500e-01,6.868165135383605957e-01,2.031127363443374634e-01,2.780907228589057922e-02,7.884607464075088501e-02
-1.425781548023223877e-01,-1.001647591590881348e+00,2.701783180236816406e-01,2.598639130592346191e-01,9.728098660707473755e-02,2.446242868900299072e-01
-3.679857254028320312e-01,-8.372420072555541992e-01,-5.101324915885925293e-01,3.011548658832907677e-03,2.606230676174163818e-01,2.553793191909790039e-01
-7.128181457519531250e-01,1.840473860502243042e-01,7.447413206100463867e-01,1.062127947807312012e-02,1.885438412427902222e-01,1.593780666589736938e-01
-4.350485801696777344e-01,7.556178569793701172e-01,5.799974203109741211e-01,2.970706522464752197e-01,1.996527910232543945e-01,1.346100270748138428e-01
9.370229244232177734e-01,4.518116414546966553e-01,1.203208640217781067e-01,1.972430497407913208e-01,5.912538245320320129e-02,1.813027113676071167e-01
-3.490971401333808899e-02,1.032649874687194824e+00,-1.704063713550567627e-01,1.661720871925354004e-01,2.960835397243499756e-01,1.927392929792404175e-01
5.844736099243164062e-01,-8.687649369239807129e-01,-1.615155115723609924e-02,1.794290840625762939e-01,2.748755514621734619e-01,8.546826988458633423e-02
5.261065438389778137e-02,9.379590749740600586e-01,4.626961350440979004e-01,1.200123727321624756e-01,6.106076017022132874e-02,2.602990865707397461e-01
7.634226083755493164e-01,4.964685440063476562e-01,5.170373320579528809e-01,1.713303923606872559e-01,4.329856112599372864e-02,8.336448669433593750e-02
-3.987765610218048096e-01,-9.349007010459899902e-01,-2.521125376224517822e-01,2.563274651765823364e-02,3.739568218588829041e-02,1.391779929399490356e-01
4.624380171298980713e-01,3.985947370529174805e-01,8.508208990097045898e-01,1.706966757774353027e-02,1.436534672975540161e-01,2.432468086481094360e-01
6.319486498832702637e-01,-2.802986800670623779e-01,7.865724563598632812e-01,9.920758754014968872e-02,2.740042842924594879e-02,2.756538987159729004e-01
2.102145105600357056e-01,-8.109799027442932129e-01,6.282866597175598145e-01,1.975958496332168579e-01,2.256278395652770996e-01,1.880791336297988892e-01
3.859421908855438232e-01,-6.290991306304931641e-01,-7.429035305976867676e-01,6.297287344932556152e-02,1.519019603729248047e-01,5.938604101538658142e-02
2.967199385166168213e-01,5.677528977394104004e-01,-8.283940553665161133e-01,1.657904237508773804e-01,1.212860792875289917e-01,1.376789361238479614e-01
2.124627232551574707e-01,-3.851498067378997803e-01,9.503378272056579590e-01,1.377337872982025146e-01,1.558159291744232178e-01,2.959619760513305664e-01
9.719721674919128418e-01,1.031171455979347229e-01,3.758454322814941406e-01,2.989815175533294678e-01,1.556929796934127808e-01,7.907027378678321838e-03
1.915463954210281372e-01,-3.358061313629150391e-01,-9.732250571250915527e-01,9.122243523597717285e-02,1.128953471779823303e-01,8.521523326635360718e-02
6.378303766250610352e-01,-8.239371776580810547e-01,1.045113056898117065e-01,2.242186516523361206e-01,5.309123545885086060e-02,2.137265950441360474e-01
9.708656668663024902e-01,4.602199420332908630e-03,3.924555480480194092e-01,5.458744242787361145e-02,1.992444694042205811e-01,1.013797968626022339e-01
8.111570477485656738e-01,-6.623006463050842285e-01,-2.227922203019261360e-03,2.244124412536621094e-01,1.836989372968673706e-01,2.606041729450225830e-01
-4.405703544616699219e-01,-9.258079528808593750e-01,-2.130730152130126953e-01,2.643861472606658936e-01,1.235165894031524658e-01,6.309503689408302307e-03
-3.382633626461029053e-01,9.292513132095336914e-01,3.445180058479309082e-01,2.041193284094333649e-02,2.559219896793365479e-01,1.572532206773757935e-01
-1.546743214130401611e-01,-9.520809650421142578e-01,-4.077259600162506104e-01,2.814376354217529297e-01,1.584575884044170380e-02,2.177460491657257080e-01
-6.016131043434143066e-01,1.073576137423515320e-02,8.570700883865356445e-01,7.770679891109466553e-02,2.712063193321228027e-01,2.039648741483688354e-01
9.091217517852783203e-01,-3.619210124015808105e-01,3.730059862136840820e-01,1.022685542702674866e-01,2.274665534496307373e-01,4.859893023967742920e-02
-3.531735539436340332e-01,-4.987278282642364502e-01,8.503891825675964355e-01,8.429706096649169922e-02,1.628399193286895752e-01,1.113208010792732239e-02
5.243011116981506348e-01,-4.428845942020416260e-01,-7.909389138221740723e-01,1.911179572343826294e-01,2.843028604984283447e-01,8.719874173402786255e-02
-7.353801727294921875e-01,-4.283004701137542725e-01,6.102438569068908691e-01,2.201452255249023438e-01,1.694081723690032959e-01,2.705746330320835114e-02
7.343839406967163086e-01,-2.140949815511703491e-01,-7.151687741279602051e-01,1.182059049606323242e-01,2.235417515039443970e-01,2.536584138870239258e-01
-6.134710311889648438e-01,-1.837573498487472534e-01,-8.285585641860961914e-01,1.211976036429405212e-01,1.067720577120780945e-01,2.340267449617385864e-01
1.225719451904296875e-01,-8.742861151695251465e-01,5.632252097129821777e-01,1.215010881423950195e-01,1.908887624740600586e-01,1.820432543754577637e-01
-6.169916987419128418e-01,-3.649049699306488037e-01,7.634057998657226562e-01,5.213207751512527466e-02,2.759487181901931763e-02,2.304922193288803101e-01
-7.894220352172851562e-01,-6.614198684692382812e-01,-1.896299272775650024e-01,2.189404368400573730e-01,8.914875984191894531e-02,3.825347125530242920e-02
8.896475434303283691e-01,5.482459664344787598e-01,6.764841079711914062e-02,1.343287676572799683e-01,1.442188117653131485e-02,8.711759746074676514e-02
-3.739410340785980225e-01,-4.098317027091979980e-01,8.881603479385375977e-01,2.015600800514221191e-01,2.597222328186035156e-01,1.575664132833480835e-01
-8.599999547004699707e-01,-1.889836490154266357e-01,5.668404102325439453e-01,7.735163718461990356e-02,4.488927312195301056e-03,5.412197485566139221e-02
9.519531130790710449e-01,-3.217713832855224609e-01,2.947389483451843262e-01,2.718222327530384064e-03,1.284082606434822083e-02,1.090821549296379089e-01
7.599989771842956543e-01,2.677646279335021973e-01,6.688246130943298340e-01,1.237256377935409546e-01,1.391887664794921875e-01,2.210478037595748901e-01
8.633535504341125488e-01,5.612540841102600098e-01,-1.903608739376068115e-01,1.130953133106231689e-01,4.283434152603149414e-02,6.738618016242980957e-02
5.730141997337341309e-01,8.519272208213806152e-01,2.061493694782257080e-01,2.822936177253723145e-01,1.222198680043220520e-01,1.985923796892166138e-01
-9.038412570953369141e-01,-4.400589466094970703e-01,2.933288216590881348e-01,1.700838506221771240e-01,2.190418690443038940e-01,2.535586059093475342e-01
7.422192692756652832e-01,2.085878252983093262e-01,7.086780071258544922e-01,1.928286701440811157e-01,2.486331164836883545e-01,2.656174898147583008e-01
2.906414568424224854e-01,9.603196382522583008e-01,-2.998943924903869629e-01,2.369404733180999756e-01,2.501325309276580811e-01,2.274948507547378540e-01
5.007230043411254883e-01,-8.159595727920532227e-01,4.243927299976348877e-01,8.094610273838043213e-02,1.807074248790740967e-01,2.411534041166305542e-01
5.147014260292053223e-01,-7.778816223144531250e-01,-4.760309755802154541e-01,2.708002328872680664e-01,1.046397909522056580e-01,7.456065714359283447e-02
8.863581717014312744e-02,-5.584980249404907227e-01,-8.813889622688293457e-01,2.079984545707702637e-01,2.911828160285949707e-01,1.933235675096511841e-01
-1.262817531824111938e-01,6.711546778678894043e-01,7.938684225082397461e-01,9.396661818027496338e-02,2.912435829639434814e-01,9.471506625413894653e-02
9.572165608406066895e-01,-3.845401480793952942e-02,-4.229426085948944092e-01,2.784791886806488037e-01,2.023227959871292114e-01,9.204357862472534180e-03
1.153993532061576843e-01,-9.968181252479553223e-01,2.994319200515747070e-01,2.450059950351715088e-01,5.520892888307571411e-02,1.397978067398071289e-01
4.014202058315277100e-01,5.705187916755676270e-01,-7.810204625129699707e-01,2.849286496639251709e-01,3.461716324090957642e-02,1.081383898854255676e-01
8.727730512619018555e-01,-4.550825804471969604e-02,-5.769045948982238770e-01,2.548325061798095703e-01,2.050865441560745239e-02,1.072611846029758453e-02
1.364143639802932739e-01,9.626910090446472168e-01,-3.888958394527435303e-01,4.968914017081260681e-02,2.958747148513793945e-01,2.460407465696334839e-01
7.255172133445739746e-01,-2.414477020502090454e-01,7.155071496963500977e-01,9.574992954730987549e-02,2.366838753223419189e-01,2.475789189338684082e-01
6.439727544784545898e-01,-8.131042718887329102e-01,1.441637724637985229e-01,2.497465163469314575e-01,1.083227694034576416e-01,1.216442659497261047e-01
-7.610761523246765137e-01,4.860202372074127197e-01,5.302548408508300781e-01,6.744640320539474487e-02,2.617204487323760986e-01,2.498821318149566650e-01
-2.179073095321655273e-01,-3.736222684383392334e-01,-9.537010192871093750e-01,2.522861361503601074e-01,1.553254276514053345e-01,2.964569032192230225e-01
1.150973886251449585e-01,-8.345064520835876465e-01,6.220725774765014648e-01,2.712534368038177490e-01,4.645228385925292969e-03,4.416530951857566833e-02
-4.786172807216644287e-01,5.223264694213867188e-01,7.711831331253051758e-01,6.512879580259323120e-02,1.381934583187103271e-01,2.601815164089202881e-01
2.573972940444946289e-01,-6.084032654762268066e-01,8.125360012054443359e-01,1.462592333555221558e-01,4.900385439395904541e-02,2.987671494483947754e-01
-7.748723626136779785e-01,5.810840129852294922e-01,3.981671035289764404e-01,2.428455501794815063e-01,2.073319107294082642e-01,1.184518262743949890e-01
-5.161865949630737305e-01,6.189971566200256348e-01,6.685929894447326660e-01,9.798812866210937500e-02,2.685309648513793945e-01,2.882950007915496826e-01
-6.606120467185974121e-01,7.472190856933593750e-01,-3.191836476325988770e-01,7.063962519168853760e-02,2.300551831722259521e-01,2.590913772583007812e-01
-9.457250237464904785e-01,4.490028917789459229e-01,-2.496544644236564636e-02,1.921568065881729126e-01,1.078295633196830750e-01,2.232238203287124634e-01
-6.149616464972496033e-02,4.154391884803771973e-01,-9.592972993850708008e-01,2.952042520046234131e-01,1.064977049827575684e-01,2.834003269672393799e-01
3.508384823799133301e-01,6.602271199226379395e-01,7.332361936569213867e-01,1.332612708210945129e-02,1.610398888587951660e-01,1.283407211303710938e-01
-3.704897463321685791e-01,9.760417938232421875e-01,-8.186922222375869751e-02,5.545249208807945251e-02,2.088636457920074463e-01,4.892785847187042236e-02
2.033583670854568481e-01,-7.592953443527221680e-01,-6.919094324111938477e-01,4.031528532505035400e-02,1.378091871738433838e-01,1.081164553761482239e-01
2.138169109821319580e-02,-8.246459960937500000e-01,6.450772285461425781e-01,2.051573693752288818e-01,6.035780534148216248e-02,2.890301644802093506e-01
-8.370407223701477051e-01,1.342211514711380005e-01,6.147928833961486816e-01,7.111766934394836426e-02,1.290004886686801910e-02,4.274822771549224854e-02
2.369058728218078613e-01,3.182379007339477539e-01,-9.691352248191833496e-01,1.963822096586227417e-01,2.654832601547241211e-01,2.769975364208221436e-01
9.898179173469543457e-01,9.374134987592697144e-02,3.287791311740875244e-01,1.098393052816390991e-01,2.610385417938232422e-01,2.402419038116931915e-02
3.698341846466064453e-01,-9.094638824462890625e-01,-3.643088936805725098e-01,1.416368931531906128e-01,1.878157407045364380e-01,2.770101465284824371e-02
-8.570654988288879395e-01,5.453370809555053711e-01,-2.543011903762817383e-01,1.336792409420013428e-01,4.066384583711624146e-02,7.438266649842262268e-03
3.872663676738739014e-01,-6.911489963531494141e-01,-6.848069429397583008e-01,3.007028251886367798e-02,2.575909532606601715e-02,2.697580754756927490e-01
-3.565413653850555420e-01,2.727004885673522949e-01,-9.461159706115722656e-01,1.565286964178085327e-01,1.399156451225280762e-01,2.690613865852355957e-01
-2.538535594940185547e-01,4.047456681728363037e-01,9.318594336509704590e-01,6.502669304609298706e-02,2.914676964282989502e-01,2.300741523504257202e-01
8.384829759597778320e-02,4.762900248169898987e-02,1.042748093605041504e+00,2.230266034603118896e-01,1.059932187199592590e-01,1.074536219239234924e-01
9.911295175552368164e-01,1.067641004920005798e-01,-3.207593560218811035e-01,1.722599416971206665e-01,2.205492928624153137e-02,8.006322383880615234e-02
8.176273703575134277e-01,-5.654721260070800781e-01,3.291649222373962402e-01,2.965058684349060059e-01,1.776659511961042881e-03,2.238903790712356567e-01
-6.122196912765502930e-01,-3.421237319707870483e-02,8.489047288894653320e-01,2.556095123291015625e-01,1.787201017141342163e-01,4.940298572182655334e-02
-4.256466627120971680e-01,-9.075421839952468872e-02,9.524764418601989746e-01,9.210752695798873901e-02,2.664088904857635498e-01,1.693670004606246948e-01
